,Unnamed: 0,areaWithType,transaction,poss_by(year),Month,Floor_no,Total_floors,furnishing,facing,Property_type,Property_type2,Property_category,Property_location,Area,price_per_sqft(₹),Price(₹)
1761,1761,Super Area,Resale,2027,December,8,12,Unfurnished,West,BHK,5,Apartment,Avadh Ercole,5260,5703,29997780
1762,1762,Super Area,New Property,2024,December,5,14,Unfurnished,East,BHK,4,Apartment,Happy Astoria,3767,5991,22568097
1763,1763,Carpet Area,New Property,2024,Instant,5,12,Unfurnished,North,BHK,4,Apartment,Laxmi Aarambh,2033,5627,11439691
1764,1764,Carpet Area,New Property,2026,June,5,13,Unfurnished,East,BHK,4,Apartment,Rajhans Kronis,2640,7191,18984240
1765,1765,Super Area,New Property,2025,March,5,12,Unfurnished,East,BHK,4,Apartment,Dumas Road Surat,3600,5000,18000000
1766,1766,Super Area,New Property,2024,Instant,7,13,Unfurnished,South,BHK,4,Apartment,Avadh Habitat,3600,4500,16200000
1767,1767,Super Area,New Property,2027,December,1,12,Unfurnished,East,BHK,4,Apartment,DMD Park,3510,6809,23899590
1768,1768,Super Area,New Property,2027,December,8,13,Unfurnished,East,BHK,4,Apartment,Avadh Ercole,3600,5694,20498400
1769,1769,Super Area,New Property,2025,October,5,12,Unfurnished,South,BHK,4,Apartment,Raghuvir Sierra,3551,6398,22719298
1770,1770,Carpet Area,New Property,2025,March,5,12,Unfurnished,East,BHK,4,Apartment,Vesu Surat,1650,5600,9240000
1771,1771,Carpet Area,New Property,2024,Instant,7,11,Unfurnished,North,BHK,4,Apartment,DMD Park,1930,6500,12545000
1772,1772,Super Area,New Property,2025,December,5,13,Unfurnished,East,BHK,4,Apartment,Avadh Ercole,4351,5700,24800700
1773,1773,Super Area,New Property,2024,June,7,13,Unfurnished,East,BHK,4,Apartment,Avadh Ercole,3800,5684,21599200
1774,1774,Carpet Area,New Property,2024,Instant,8,12,Unfurnished,East,BHK,5,Apartment,Raghuvir Silverstone,2393,7200,17229600
1775,1775,Super Area,New Property,2024,December,12,13,Unfurnished,East,BHK,4,Apartment,Avadh Ercole,3600,5278,19000800
1776,1776,Super Area,New Property,2026,December,5,12,Unfurnished,North,BHK,4,Apartment,Freedom Tower,3047,5907,17998629
1777,1777,Super Area,New Property,2025,December,9,13,Unfurnished,East,BHK,5,Apartment,Avadh Bertina,5600,6000,33600000
1778,1778,Super Area,New Property,2024,Instant,1,20,Unfurnished,East,BHK,3,Apartment,Sky Superia,2400,6300,15120000
1779,1779,Carpet Area,New Property,2024,Instant,7,13,Unfurnished,North,BHK,4,Apartment,Atmosphere Green,1870,5471,10230770
1780,1780,Super Area,New Property,2025,June,5,12,Unfurnished,East,BHK,4,Apartment,DMD Signus,3133,7200,22557600
1781,1781,Carpet Area,New Property,2024,June,7,13,Unfurnished,East,BHK,4,Apartment,Avadh Bertina,2500,6100,15250000
1782,1782,Super Area,New Property,2024,September,7,12,Unfurnished,South,BHK,4,Apartment,Dumas Road Surat,4500,4489,20200500
1783,1783,Super Area,New Property,2024,December,5,13,Unfurnished,South,BHK,4,Apartment,Freedom Tower,3047,5481,16700607
1784,1784,Super Area,New Property,2024,Instant,5,12,Unfurnished,East,BHK,4,Apartment,Laxmi Aarambh,3700,5800,21460000
1785,1785,Super Area,New Property,2024,December,8,14,Unfurnished,East,BHK,4,Apartment,Millionaires Lifestyle,3113,6521,20299873
1786,1786,Super Area,New Property,2024,Instant,2,17,Unfurnished,North,BHK,4,Apartment,Sangini Arise,4150,7500,31125000
1787,1787,Carpet Area,Resale,2025,October,11,12,Unfurnished,East,BHK,6,Apartment,Avadh Ercole,5338,5902,31504876
1788,1788,Carpet Area,New Property,2024,Instant,7,13,Unfurnished,North,BHK,4,Apartment,Rajhans Cremona,2250,6805,15311250
1789,1789,Carpet Area,New Property,2024,December,5,12,Unfurnished,East,BHK,4,Apartment,Milestone Pristine,2310,5786,13365660
1790,1790,Super Area,New Property,2024,December,5,12,Unfurnished,East,BHK,4,Apartment,DMD Signus,3133,6799,21301267
1791,1791,Super Area,New Property,2024,Instant,5,11,Unfurnished,East,BHK,5,Apartment,Surya Heritage,7150,8000,57200000
1792,1792,Super Area,New Property,2025,December,7,12,Unfurnished,East,BHK,4,Apartment,Avadh Bertina,4200,6000,25200000
1793,1793,Super Area,New Property,2025,December,3,20,Unfurnished,East,BHK,3,Apartment,Sangini Lakeville,3000,6750,20250000
1794,1794,Carpet Area,Resale,2025,October,5,12,Unfurnished,East,BHK,5,Apartment,Avadh Ercole,2915,5700,16615500
1795,1795,Carpet Area,New Property,2024,Instant,7,9,Unfurnished,North,BHK,5,Apartment,Unison Crest,3135,6851,21477885
1796,1796,Super Area,New Property,2024,July,4,13,Unfurnished,East,BHK,4,Apartment,Rajhans Corazo,3200,5688,18201600
1797,1797,Super Area,New Property,2024,June,7,13,Unfurnished,East,BHK,3,Apartment,The Ultima,2550,5922,15101100
1798,1798,Super Area,New Property,2024,Instant,5,12,Unfurnished,East,BHK,3,Apartment,Aarambh,2700,5800,15660000
1799,1799,Super Area,New Property,2025,September,8,20,Unfurnished,East,BHK,3,Apartment,Sangini Lakeville,3000,6500,19500000
1800,1800,Super Area,New Property,2024,Instant,16,20,Unfurnished,West,BHK,3,Apartment,Sangini Evoq,2830,7350,20800500
1801,1801,Carpet Area,Resale,2024,Instant,6,12,Unfurnished,North,BHK,3,Apartment,sangini vedanta,1375,6300,8662500
1802,1802,Super Area,New Property,2024,June,5,13,Unfurnished,East,BHK,4,Apartment,The Ultima,3400,5912,20100800
1803,1803,Super Area,New Property,2024,August,5,12,Unfurnished,North,BHK,4,Apartment,Greenopolis,2831,5500,15570500
1804,1804,Super Area,New Property,2026,December,9,17,Unfurnished,East,BHK,5,Apartment,Rajhans Golf Link,8000,9500,76000000
1805,1805,Super Area,New Property,2025,July,5,12,Unfurnished,East,BHK,4,Apartment,Raghuvir Sierra,3551,6402,22733502
1806,1806,Carpet Area,Resale,2024,Instant,6,10,Unfurnished,North,BHK,4,Apartment,Milestone Spiti,1650,5300,8745000
1807,1807,Super Area,New Property,2024,June,6,13,Unfurnished,East,BHK,4,Apartment,Avadh Miliana,5500,7200,39600000
1808,1808,Super Area,New Property,2025,March,6,13,Unfurnished,East,BHK,4,Apartment,Vesu Surat,3600,6000,21600000
1809,1809,Super Area,New Property,2027,December,5,12,Unfurnished,East,BHK,5,Apartment,Triyom Palace,5302,8000,42416000
1810,1810,Super Area,New Property,2026,December,9,13,Unfurnished,East,BHK,4,Apartment,Avadh Classima,6095,9000,54855000
1811,1811,Super Area,New Property,2026,December,5,13,Unfurnished,East,BHK,4,Apartment,Milestone Elitus,3376,5940,20053440
1812,1812,Carpet Area,New Property,2024,Instant,5,13,Unfurnished,North,BHK,4,Apartment,Roongta Green Valley,2600,6200,16120000
1813,1813,Super Area,New Property,2024,June,7,13,Unfurnished,East,BHK,4,Apartment,Atlanta Eliza,4200,7381,31000200
1814,1814,Super Area,New Property,2025,March,6,13,Unfurnished,East,BHK,4,Apartment,Vesu Surat,3700,6000,22200000
1815,1815,Carpet Area,New Property,2025,December,5,12,Unfurnished,North,BHK,4,Apartment,Millionaires Lifestyle,1925,6500,12512500
1816,1816,Super Area,New Property,2024,Instant,10,12,Unfurnished,West,BHK,4,Apartment,Rajhans Cremona,4100,7000,28700000
1817,1817,Super Area,New Property,2024,December,5,14,Unfurnished,East,BHK,4,Apartment,Happy Astoria,3398,5991,20357418
1818,1818,Carpet Area,New Property,2024,Instant,4,13,Unfurnished,North,BHK,3,Apartment,Rajhans Corazo,1456,6000,8736000
1819,1819,Super Area,New Property,2025,March,6,13,Unfurnished,East,BHK,4,Apartment,Vesu Surat,4600,6000,27600000
1820,1820,Super Area,Resale,2024,Instant,2,19,Unfurnished,East,BHK,4,Apartment,Sangini Arise,4150,7500,31125000
1821,1821,Super Area,New Property,2024,December,7,13,Unfurnished,East,BHK,3,Apartment,Sangini Nirvana,2650,6302,16700300
1822,1822,Super Area,New Property,2025,March,6,13,Unfurnished,East,BHK,4,Apartment,Vesu Surat,3550,6000,21300000
1823,1823,Super Area,New Property,2024,Instant,5,12,Unfurnished,East,BHK,5,Apartment,Rajgreen Vanilla Sky,7535,6800,51238000
1824,1824,Super Area,New Property,2026,December,8,12,Unfurnished,East,BHK,4,Apartment,Rajhans Kronis,4800,7375,35400000
1825,1825,Super Area,New Property,2024,June,6,13,Unfurnished,East,BHK,5,Apartment,Sangini Siddhanta,6200,7500,46500000
1826,1826,Super Area,New Property,2025,March,6,13,Unfurnished,East,BHK,4,Apartment,Vesu Surat,3650,6000,21900000
1827,1827,Super Area,Resale,2024,Instant,7,19,Unfurnished,North,BHK,5,Apartment,Expressions,9450,4794,45303300
1828,1828,Super Area,New Property,2025,May,10,12,Unfurnished,West,BHK,3,Apartment,Rajhans Zorista,2800,6071,16998800
1829,1829,Super Area,New Property,2025,January,5,12,Unfurnished,South,BHK,4,Apartment,The Atmosphere Serene,3100,6490,20119000
1830,1830,Super Area,New Property,2024,December,5,12,Unfurnished,South,BHK,3,Apartment,Freedom Tower,2505,6111,15308055
1831,1831,Super Area,New Property,2024,Instant,6,12,Unfurnished,North,BHK,5,Penthouse,Aakash Enjoy,6500,5000,32500000
1832,1832,Super Area,New Property,2026,December,8,12,Unfurnished,East,BHK,4,Apartment,Agastya,3550,6958,24700900
1833,1833,Super Area,New Property,2024,Instant,6,12,Unfurnished,East,BHK,4,Apartment,White Wings Torrance,3830,6527,24998410
1834,1834,Super Area,New Property,2025,January,5,12,Unfurnished,South,BHK,4,Apartment,The Atmosphere Serene,3800,6490,24662000
1835,1835,Super Area,New Property,2024,December,6,12,Unfurnished,South,BHK,3,Apartment,Freedom Tower,2487,6111,15198057
1836,1836,Carpet Area,New Property,2027,June,5,16,Unfurnished,South,BHK,5,Apartment,Sangini Siddhanta,3410,7500,25575000
1837,1837,Super Area,New Property,2024,December,5,12,Unfurnished,South,BHK,4,Apartment,Freedom Tower,3047,6111,18620217
1838,1838,Super Area,New Property,2024,Instant,2,12,Unfurnished,East,BHK,5,Apartment,Surya Heritage,7150,8531,60996650
1839,1839,Super Area,New Property,2024,December,6,12,Unfurnished,East,BHK,3,Apartment,Freedom Tower,2587,6111,15809157
1840,1840,Super Area,Resale,2024,Instant,6,13,Unfurnished,North,BHK,4,Apartment,Green Valley,4500,6667,30001500
1841,1841,Carpet Area,New Property,2024,December,6,12,Unfurnished,South,BHK,4,Apartment,Milestone Regalia,2800,6000,16800000
1842,1842,Carpet Area,New Property,2025,May,8,11,Unfurnished,East,BHK,4,Apartment,Roland Towers,2200,8500,18700000
1843,1843,Carpet Area,Resale,2024,Instant,7,19,Unfurnished,North,BHK,5,Apartment,Expressions,5701,3492,19907892
1844,1844,Super Area,New Property,2024,August,5,12,Unfurnished,East,BHK,3,Apartment,Milestone Elitus,2578,6000,15468000
1845,1845,Super Area,New Property,2024,December,4,12,Unfurnished,East,BHK,4,Apartment,Millionaires Lifestyle,3275,6660,21811500
1846,1846,Carpet Area,New Property,2026,January,9,11,Unfurnished,East,BHK,4,Apartment,Avadh Ercole,2309,5700,13161300
1847,1847,Carpet Area,New Property,2024,Instant,5,12,Unfurnished,North,BHK,4,Apartment,Samprati Palace,2090,6500,13585000
1848,1848,Super Area,New Property,2024,November,5,12,Unfurnished,South,BHK,3,Apartment,Ambience,2493,6570,16379010
1849,1849,Carpet Area,New Property,2024,Instant,10,13,Unfurnished,East,BHK,4,Apartment,Avadh Habitat,1980,4500,8910000
1850,1850,Carpet Area,New Property,2024,Instant,5,14,Unfurnished,North,BHK,4,Apartment,Atlanta Eliza,2338,7765,18154570
1851,1851,Super Area,New Property,2024,July,7,12,Unfurnished,East,BHK,5,Apartment,Roongta Green Valley,5553,7500,41647500
1852,1852,Super Area,New Property,2024,November,5,12,Unfurnished,South,BHK,4,Apartment,Ambience,3325,6570,21845250
1853,1853,Carpet Area,New Property,2025,January,7,11,Unfurnished,East,BHK,4,Apartment,The Ultima,1870,5931,11090970
1854,1854,Super Area,Resale,2024,Instant,5,11,Unfurnished,North,BHK,4,Apartment,Union Residency,3900,5487,21399300
1855,1855,Super Area,New Property,2024,July,7,12,Unfurnished,East,BHK,4,Apartment,Roongta Estella,4000,7300,29200000
1856,1856,Carpet Area,New Property,2024,November,5,12,Unfurnished,South,BHK,4,Apartment,Milestone Pristine,2340,7000,16380000
1857,1857,Super Area,Resale,2024,Instant,1,12,Furnished,East,BHK,4,Apartment,Avadh Copperstone,2980,6040,17999200
1858,1858,Carpet Area,New Property,2027,December,5,12,Unfurnished,South,BHK,4,Apartment,Pramukh Ananta,1900,7000,13300000
1859,1859,Super Area,New Property,2024,November,5,12,Unfurnished,South,BHK,5,Apartment,Surya Heritage,7150,7500,53625000
1860,1860,Carpet Area,New Property,2025,September,5,11,Unfurnished,East,BHK,4,Apartment,The Boulevard Homes,2475,4500,11137500
1861,1861,Super Area,New Property,2025,December,5,11,Unfurnished,North,BHK,6,Apartment,Rajhans Altezza,7500,7200,54000000
1862,1862,Super Area,New Property,2024,July,12,12,Unfurnished,East,BHK,5,Penthouse,Roongta Estella,9222,7800,71931600
1863,1863,Super Area,New Property,2024,September,4,12,Unfurnished,East,BHK,5,Apartment,SURYA GREEN SPACES,4500,7200,32400000
1864,1864,Carpet Area,New Property,2024,Instant,8,11,Unfurnished,East,BHK,3,Apartment,Sangini Nirvana,1430,6000,8580000
1865,1865,Super Area,New Property,2025,December,5,10,Unfurnished,North,BHK,4,Apartment,Agastya,3500,6700,23450000
1866,1866,Super Area,New Property,2024,October,12,12,Unfurnished,East,BHK,6,Penthouse,SURYA GREEN SPACES,8000,5400,43200000
1867,1867,Super Area,New Property,2025,December,5,14,Unfurnished,North,BHK,5,Apartment,Surya Heritage,7150,8000,57200000
1868,1868,Super Area,New Property,2024,Instant,6,12,Unfurnished,South,BHK,5,Apartment,Roongta Estella,6000,7300,43800000
1869,1869,Carpet Area,New Property,2025,December,10,10,Unfurnished,North,BHK,3,Apartment,Sangini Nirvana,1595,6200,9889000
1870,1870,Super Area,New Property,2024,Instant,6,12,Unfurnished,South,BHK,5,Apartment,Sangini Arise,5400,7500,40500000
1871,1871,Carpet Area,New Property,2024,Instant,6,12,Unfurnished,East,BHK,4,Apartment,Roongta Estella,2200,7300,16060000
1872,1872,Carpet Area,New Property,2025,December,7,11,Unfurnished,North,BHK,3,Apartment,Rajhans Zorista,1513,6051,9155163
1873,1873,Super Area,New Property,2024,Instant,6,13,Unfurnished,East,BHK,4,Apartment,Sangini Arise,4150,7500,31125000
1874,1874,Carpet Area,New Property,2024,Instant,10,12,Unfurnished,South,BHK,5,Apartment,Avadh Bertina,3200,6300,20160000
1875,1875,Super Area,New Property,2025,April,6,19,Unfurnished,East,BHK,4,Apartment,Roongta Estella,4000,7300,29200000
1876,1876,Super Area,New Property,2025,December,5,11,Unfurnished,South,BHK,4,Apartment,Rajhans Zorista,3500,6051,21178500
1877,1877,Super Area,New Property,2024,August,7,12,Unfurnished,East,BHK,4,Apartment,Freedom Tower,3047,5931,18071757
1878,1878,Super Area,New Property,2024,Instant,5,12,Unfurnished,South,BHK,3,Apartment,Ambience,2493,6811,16979823
1879,1879,Super Area,New Property,2025,March,11,12,Unfurnished,East,BHK,6,Penthouse,Roongta Estella,7500,8500,63750000
1880,1880,Carpet Area,New Property,2025,December,7,11,Unfurnished,North,BHK,5,Apartment,Rajhans Kronis,3163,7391,23377733
1881,1881,Super Area,New Property,2024,Instant,6,12,Unfurnished,East,BHK,4,Apartment,Sangini Arise,4200,7800,32760000
1882,1882,Carpet Area,New Property,2025,December,10,11,Unfurnished,South,BHK,4,Apartment,Rajhans Kronis,2640,7391,19512240
1883,1883,Super Area,New Property,2025,April,7,12,Unfurnished,East,BHK,5,Apartment,Avadh Classima,8500,8500,72250000
1884,1884,Carpet Area,New Property,2025,April,8,13,Unfurnished,East,BHK,4,Apartment,Freedom Tower,1675,5930,9932750
1885,1885,Carpet Area,New Property,2025,December,5,11,Unfurnished,North,BHK,4,Apartment,Sangini Siddhanta,2200,8025,17655000
1886,1886,Super Area,New Property,2024,Instant,6,12,Unfurnished,East,BHK,5,Apartment,Sangini Siddhanta,5000,8000,40000000
1887,1887,Super Area,New Property,2024,Instant,7,13,Unfurnished,East,BHK,5,Apartment,Green Valley,5553,7470,41480910
1888,1888,Carpet Area,New Property,2025,December,5,10,Unfurnished,South,BHK,5,Apartment,Sangini Siddhanta,3025,8018,24254450
1889,1889,Super Area,New Property,2024,Instant,8,12,Unfurnished,East,BHK,4,Apartment,Sangini Siddhanta,4000,8000,32000000
1890,1890,Carpet Area,New Property,2025,April,8,11,Unfurnished,East,BHK,5,Apartment,Shaligram The Emerald,2824,6885,19443240
1891,1891,Super Area,New Property,2025,December,5,11,Unfurnished,East,BHK,4,Apartment,Rajhans Cremona,4000,6500,26000000
1892,1892,Super Area,New Property,2024,Instant,6,12,Furnished,East,BHK,5,Apartment,Sangini Siddhanta,6000,8000,48000000
1893,1893,Super Area,New Property,2025,March,4,12,Unfurnished,South,BHK,3,Apartment,Rajhans Montessa,3006,6500,19539000
1894,1894,Carpet Area,New Property,2025,September,10,11,Unfurnished,East,BHK,6,Penthouse,The Boulevard Homes,4730,5000,23650000
1895,1895,Super Area,New Property,2024,December,1,11,Unfurnished,North,BHK,4,Apartment,Rajhans Eronzza,3500,7200,25200000
1896,1896,Super Area,New Property,2024,Instant,6,14,Unfurnished,East,BHK,4,Apartment,Piramyd platina,2881,6100,17574100
1897,1897,Super Area,New Property,2025,February,6,12,Unfurnished,South,BHK,4,Apartment,Rajhans Montessa,3945,6500,25642500
1898,1898,Carpet Area,New Property,2024,Instant,6,18,Unfurnished,East,BHK,4,Apartment,Atlanta Eliza,2282,7791,17779062
1899,1899,Super Area,New Property,2025,December,5,20,Unfurnished,East,BHK,6,Apartment,Rajhans Eronzza,6500,8000,52000000
1900,1900,Super Area,New Property,2024,December,7,10,Unfurnished,East,BHK,4,Apartment,Sangini Aura,3200,5500,17600000
1901,1901,Carpet Area,New Property,2024,August,6,12,Unfurnished,South,BHK,4,Apartment,Bblossom The Presidency,2000,5500,11000000
1902,1902,Carpet Area,New Property,2024,Instant,6,13,Unfurnished,North,BHK,3,Apartment,Avantis Ofira Siesta,1540,6500,10010000
1903,1903,Super Area,New Property,2026,February,7,14,Unfurnished,East,BHK,4,Apartment,Veer Supremus,2855,5900,16844500
1904,1904,Super Area,New Property,2024,Instant,6,12,Unfurnished,East,BHK,4,Apartment,Avantis Ofira Posh,4580,5500,25190000
1905,1905,Super Area,New Property,2024,Instant,1,18,Unfurnished,North,BHK,4,Apartment,Sangini Arise,4100,7000,28700000
1906,1906,Super Area,New Property,2025,April,7,12,Unfurnished,South,BHK,6,Apartment,Avadh Classima,9000,8500,76500000
1907,1907,Super Area,New Property,2024,Instant,6,12,Unfurnished,East,BHK,4,Apartment,Green Serene,4000,8512,34048000
1908,1908,Carpet Area,New Property,2024,Instant,5,18,Unfurnished,North,BHK,4,Apartment,Rajgreen Vanilla Sky,2970,6944,20623680
1909,1909,Carpet Area,Resale,2024,Instant,6,12,Unfurnished,South,BHK,4,Apartment,Milestone Palacio,2545,6000,15270000
1910,1910,Super Area,New Property,2025,December,7,11,Unfurnished,North,BHK,4,Apartment,Rajhans Altezza,6500,7200,46800000
1911,1911,Super Area,New Property,2024,Instant,1,20,Unfurnished,North,BHK,4,Apartment,Sangini Evoq,3800,6800,25840000
1912,1912,Super Area,New Property,2024,July,5,13,Unfurnished,East,BHK,4,Apartment,Veer Supremus,2855,5800,16559000
1913,1913,Carpet Area,New Property,2024,Instant,6,18,Unfurnished,North,BHK,5,Apartment,Rajgreen Vanilla Sky,3300,6800,22440000
1914,1914,Super Area,New Property,2025,July,5,12,Unfurnished,South,BHK,4,Apartment,Universal Homes,3100,6000,18600000
1915,1915,Carpet Area,New Property,2024,Instant,5,11,Unfurnished,North,BHK,4,Apartment,D and M Elysium Avenue,3135,8200,25707000
1916,1916,Super Area,New Property,2024,July,5,13,Unfurnished,East,BHK,4,Apartment,Veer Supremus,4500,5756,25902000
1917,1917,Super Area,New Property,2024,Instant,5,18,Unfurnished,South,BHK,5,Apartment,Sangini Arise,5000,7000,35000000
1918,1918,Super Area,New Property,2024,July,8,13,Unfurnished,East,BHK,5,Apartment,Veer Supremus,4378,5756,25199768
1919,1919,Super Area,New Property,2024,Instant,7,11,Unfurnished,East,BHK,5,Apartment,D and M Elysium Avenue,7000,8000,56000000
1920,1920,Super Area,New Property,2024,Instant,11,12,Unfurnished,East,BHK,5,Apartment,Surya Heritage,7150,8503,60796450
